wave,publish_date,listing_id,niche,season,product,title,tags,price_usd,est_margin_pct,status
W1,2026-02-27,LB-00086,Dental Hygienists,Fathers Day,Sticker,Caregiver Heart Sticker | Fathers Day | Dental Hygienists,fathers day gift|gift for dad|dad shirt|dental hygienists|dental gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-28,LB-00089,Dog Moms,Fathers Day,Sticker,Dog Mom Club Sticker | Fathers Day | Dog Moms,fathers day gift|gift for dad|dad shirt|dog moms|dog gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-01,LB-00104,Cat Moms,Fathers Day,Sticker,Custom Role Name Sticker | Fathers Day | Cat Moms,fathers day gift|gift for dad|dad shirt|cat moms|cat gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-02,LB-00105,Coffee Lovers,Fathers Day,Sticker,Retro Script Sticker | Fathers Day | Coffee Lovers,fathers day gift|gift for dad|dad shirt|coffee lovers|coffee gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-03,LB-00109,Coffee Lovers,Fathers Day,Sticker,Snapshot Memory Sticker | Fathers Day | Coffee Lovers,fathers day gift|gift for dad|dad shirt|coffee lovers|coffee gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-25,LB-00122,Plant Lovers,Graduation,Sticker,Add Kid Names Sticker | Graduation | Plant Lovers,graduation gift|class of 2026|grad shirt|plant lovers|plant gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-26,LB-00128,Moms of 2+,Fathers Day,Sticker,Vitals and Vibes Sticker | Fathers Day | Moms of 2+,fathers day gift|gift for dad|dad shirt|moms of 2+|moms gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-27,LB-00131,Graduation Families,Mothers Day,Sticker,Built with Love Sticker | Mothers Day | Graduation Families,mothers day gift|gift for mom|mama gift|graduation families|graduation gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-28,LB-00132,Plant Lovers,Mothers Day,Sticker,Forever Proud Sticker | Mothers Day | Plant Lovers,mothers day gift|gift for mom|mama gift|plant lovers|plant gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-01,LB-00139,Teachers,Graduation,Sticker,Throwback Type Sticker | Graduation | Teachers,graduation gift|class of 2026|grad shirt|teachers|teachers gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-02,LB-00152,Christian Moms,Fathers Day,Sticker,Healing Hands Sticker | Fathers Day | Christian Moms,fathers day gift|gift for dad|dad shirt|christian moms|christian gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-03,LB-00159,Gamers,Graduation,Sticker,Nurse Strong Sticker | Graduation | Gamers,graduation gift|class of 2026|grad shirt|gamers|gamers gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-25,LB-00161,Gamers,Mothers Day,Sticker,Paws and Effect Sticker | Mothers Day | Gamers,mothers day gift|gift for mom|mama gift|gamers|gamers gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-26,LB-00196,Moms of 2+,Mothers Day,Sticker,Memory Badge Sticker | Mothers Day | Moms of 2+,mothers day gift|gift for mom|mama gift|moms of 2+|moms gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-27,LB-00220,Christian Moms,Fathers Day,Sticker,Read Sleep Repeat Sticker | Fathers Day | Christian Moms,fathers day gift|gift for dad|dad shirt|christian moms|christian gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-28,LB-00233,Moms of 2+,Fathers Day,Sticker,Read Sleep Repeat Sticker | Fathers Day | Moms of 2+,fathers day gift|gift for dad|dad shirt|moms of 2+|moms gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-01,LB-00235,Graduation Families,Fathers Day,Sticker,Forever Proud Sticker | Fathers Day | Graduation Families,fathers day gift|gift for dad|dad shirt|graduation families|graduation gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-02,LB-00236,Dog Moms,Mothers Day,Sticker,Picture + Name Sticker | Mothers Day | Dog Moms,mothers day gift|gift for mom|mama gift|dog moms|dog gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-03,LB-00246,Girl Moms,Fathers Day,Sticker,Memory Badge Sticker | Fathers Day | Girl Moms,fathers day gift|gift for dad|dad shirt|girl moms|girl gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-25,LB-00267,Girl Moms,Fathers Day,Sticker,Picture + Name Sticker | Fathers Day | Girl Moms,fathers day gift|gift for dad|dad shirt|girl moms|girl gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-26,LB-00276,Christian Moms,Fathers Day,Sticker,Polaroid Frame Style Sticker | Fathers Day | Christian Moms,fathers day gift|gift for dad|dad shirt|christian moms|christian gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-27,LB-00288,Cat Moms,Graduation,Sticker,Always in My Heart Sticker | Graduation | Cat Moms,graduation gift|class of 2026|grad shirt|cat moms|cat gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-28,LB-00291,Real Estate Agents,Mothers Day,Sticker,Teacher Vibes Sticker | Mothers Day | Real Estate Agents,mothers day gift|gift for mom|mama gift|real estate agents|real gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-01,LB-00309,Nurses,Fathers Day,Sticker,Dad Mode Sticker | Fathers Day | Nurses,fathers day gift|gift for dad|dad shirt|nurses|nurses gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-02,LB-00319,Plant Lovers,Mothers Day,Sticker,Not Today Sticker | Mothers Day | Plant Lovers,mothers day gift|gift for mom|mama gift|plant lovers|plant gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-03,LB-00337,Coffee Lovers,Fathers Day,Sticker,Grace Over Grind Sticker | Fathers Day | Coffee Lovers,fathers day gift|gift for dad|dad shirt|coffee lovers|coffee gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-25,LB-00346,Moms of 2+,Graduation,Sticker,Nurse Strong Sticker | Graduation | Moms of 2+,graduation gift|class of 2026|grad shirt|moms of 2+|moms gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-26,LB-00356,Coffee Lovers,Graduation,Sticker,Memory Badge Sticker | Graduation | Coffee Lovers,graduation gift|class of 2026|grad shirt|coffee lovers|coffee gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-27,LB-00364,Therapists,Mothers Day,Sticker,Personalized Family Name Sticker | Mothers Day | Therapists,mothers day gift|gift for mom|mama gift|therapists|therapists gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-28,LB-00368,Teachers,Fathers Day,Sticker,Respawn and Repeat Sticker | Fathers Day | Teachers,fathers day gift|gift for dad|dad shirt|teachers|teachers gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-01,LB-00390,Teachers,Fathers Day,Sticker,Caregiver Heart Sticker | Fathers Day | Teachers,fathers day gift|gift for dad|dad shirt|teachers|teachers gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-02,LB-00394,New Dads,Fathers Day,Sticker,Snapshot Memory Sticker | Fathers Day | New Dads,fathers day gift|gift for dad|dad shirt|new dads|new gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-03,LB-00397,New Dads,Fathers Day,Sticker,Not Today Sticker | Fathers Day | New Dads,fathers day gift|gift for dad|dad shirt|new dads|new gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-25,LB-00418,Cat Moms,Graduation,Sticker,Chaos Coordinator Sticker | Graduation | Cat Moms,graduation gift|class of 2026|grad shirt|cat moms|cat gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-26,LB-00430,Christian Moms,Mothers Day,Sticker,Built with Love Sticker | Mothers Day | Christian Moms,mothers day gift|gift for mom|mama gift|christian moms|christian gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-27,LB-00447,Dog Moms,Graduation,Sticker,Distressed Classic Sticker | Graduation | Dog Moms,graduation gift|class of 2026|grad shirt|dog moms|dog gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-28,LB-00455,Plant Lovers,Mothers Day,Sticker,Respawn and Repeat Sticker | Mothers Day | Plant Lovers,mothers day gift|gift for mom|mama gift|plant lovers|plant gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-01,LB-00470,Grandmas/Nanas,Graduation,Sticker,Respawn and Repeat Sticker | Graduation | Grandmas/Nanas,graduation gift|class of 2026|grad shirt|grandmas nanas|grandmas/nanas gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-02,LB-00487,Moms of 2+,Mothers Day,Sticker,Forever Proud Sticker | Mothers Day | Moms of 2+,mothers day gift|gift for mom|mama gift|moms of 2+|moms gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-03,LB-00494,Therapists,Fathers Day,Sticker,Nurse Strong Sticker | Fathers Day | Therapists,fathers day gift|gift for dad|dad shirt|therapists|therapists gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-25,LB-00501,Cat Moms,Fathers Day,Sticker,Grace Over Grind Sticker | Fathers Day | Cat Moms,fathers day gift|gift for dad|dad shirt|cat moms|cat gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-26,LB-00526,Boy Moms,Mothers Day,Sticker,Proud to Teach Sticker | Mothers Day | Boy Moms,mothers day gift|gift for mom|mama gift|boy moms|boy gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-27,LB-00529,Fitness Moms,Fathers Day,Sticker,Retro Script Sticker | Fathers Day | Fitness Moms,fathers day gift|gift for dad|dad shirt|fitness moms|fitness gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-28,LB-00531,Therapists,Fathers Day,Sticker,Thank You for Everything Sticker | Fathers Day | Therapists,fathers day gift|gift for dad|dad shirt|therapists|therapists gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-01,LB-00539,New Dads,Graduation,Sticker,Fueled by Coffee and Chaos Sticker | Graduation | New Dads,graduation gift|class of 2026|grad shirt|new dads|new gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-02,LB-00558,Dog Moms,Fathers Day,Sticker,Dog Mom Club Sticker | Fathers Day | Dog Moms,fathers day gift|gift for dad|dad shirt|dog moms|dog gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-03,LB-00568,Christian Moms,Graduation,Sticker,Running on Vibes Sticker | Graduation | Christian Moms,graduation gift|class of 2026|grad shirt|christian moms|christian gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-25,LB-00569,Gamers,Fathers Day,Sticker,Class of 2026 Sticker | Fathers Day | Gamers,fathers day gift|gift for dad|dad shirt|gamers|gamers gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-26,LB-00571,Christian Moms,Graduation,Sticker,Memory Badge Sticker | Graduation | Christian Moms,graduation gift|class of 2026|grad shirt|christian moms|christian gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-27,LB-00573,Boy Moms,Fathers Day,Sticker,Custom Role Name Sticker | Fathers Day | Boy Moms,fathers day gift|gift for dad|dad shirt|boy moms|boy gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-28,LB-00577,Real Estate Agents,Mothers Day,Sticker,Holy Moly Guacamole Sticker | Mothers Day | Real Estate Agents,mothers day gift|gift for mom|mama gift|real estate agents|real gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-01,LB-00582,New Moms,Graduation,Sticker,Custom Name Here Sticker | Graduation | New Moms,graduation gift|class of 2026|grad shirt|new moms|new gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-02,LB-00587,Real Estate Agents,Fathers Day,Sticker,Built for Service Sticker | Fathers Day | Real Estate Agents,fathers day gift|gift for dad|dad shirt|real estate agents|real gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-03,LB-00603,Cat Moms,Fathers Day,Sticker,Dad Mode Sticker | Fathers Day | Cat Moms,fathers day gift|gift for dad|dad shirt|cat moms|cat gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-25,LB-00613,Therapists,Mothers Day,Sticker,Holy Moly Guacamole Sticker | Mothers Day | Therapists,mothers day gift|gift for mom|mama gift|therapists|therapists gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-26,LB-00614,Graduation Families,Fathers Day,Sticker,Not Today Sticker | Fathers Day | Graduation Families,fathers day gift|gift for dad|dad shirt|graduation families|graduation gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-27,LB-00617,Girl Moms,Graduation,Sticker,Professionally Tired Sticker | Graduation | Girl Moms,graduation gift|class of 2026|grad shirt|girl moms|girl gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-28,LB-00619,Teachers,Fathers Day,Sticker,Teacher Vibes Sticker | Fathers Day | Teachers,fathers day gift|gift for dad|dad shirt|teachers|teachers gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-01,LB-00622,Plant Lovers,Graduation,Sticker,Plant Parent Energy Sticker | Graduation | Plant Lovers,graduation gift|class of 2026|grad shirt|plant lovers|plant gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-02,LB-00624,Cat Moms,Fathers Day,Sticker,Paws and Effect Sticker | Fathers Day | Cat Moms,fathers day gift|gift for dad|dad shirt|cat moms|cat gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-03,LB-00641,Dog Moms,Mothers Day,Sticker,Vitals and Vibes Sticker | Mothers Day | Dog Moms,mothers day gift|gift for mom|mama gift|dog moms|dog gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-25,LB-00643,Cat Moms,Graduation,Sticker,Chaos Coordinator Sticker | Graduation | Cat Moms,graduation gift|class of 2026|grad shirt|cat moms|cat gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-26,LB-00645,Real Estate Agents,Graduation,Sticker,Memory Badge Sticker | Graduation | Real Estate Agents,graduation gift|class of 2026|grad shirt|real estate agents|real gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-27,LB-00649,Teachers,Mothers Day,Sticker,IYKYK Sticker | Mothers Day | Teachers,mothers day gift|gift for mom|mama gift|teachers|teachers gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-28,LB-00660,New Dads,Graduation,Sticker,IYKYK Sticker | Graduation | New Dads,graduation gift|class of 2026|grad shirt|new dads|new gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-01,LB-00661,Graduation Families,Fathers Day,Sticker,Running on Vibes Sticker | Fathers Day | Graduation Families,fathers day gift|gift for dad|dad shirt|graduation families|graduation gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-02,LB-00692,Fitness Moms,Graduation,Sticker,Dad Mode Sticker | Graduation | Fitness Moms,graduation gift|class of 2026|grad shirt|fitness moms|fitness gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-03,LB-00695,Gamers,Graduation,Sticker,Built with Love Sticker | Graduation | Gamers,graduation gift|class of 2026|grad shirt|gamers|gamers gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-25,LB-00703,Dog Moms,Graduation,Sticker,Not Today Sticker | Graduation | Dog Moms,graduation gift|class of 2026|grad shirt|dog moms|dog gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-26,LB-00712,Grandmas/Nanas,Mothers Day,Sticker,Memory Badge Sticker | Mothers Day | Grandmas/Nanas,mothers day gift|gift for mom|mama gift|grandmas nanas|grandmas/nanas gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-27,LB-00716,Real Estate Agents,Mothers Day,Sticker,Monogram Style Sticker | Mothers Day | Real Estate Agents,mothers day gift|gift for mom|mama gift|real estate agents|real gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-28,LB-00720,Book Lovers,Graduation,Sticker,Dog Mom Club Sticker | Graduation | Book Lovers,graduation gift|class of 2026|grad shirt|book lovers|book gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-01,LB-00729,Dog Moms,Mothers Day,Sticker,Healing Hands Sticker | Mothers Day | Dog Moms,mothers day gift|gift for mom|mama gift|dog moms|dog gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-02,LB-00751,Real Estate Agents,Mothers Day,Sticker,Polaroid Frame Style Sticker | Mothers Day | Real Estate Agents,mothers day gift|gift for mom|mama gift|real estate agents|real gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-03,LB-00754,New Moms,Graduation,Sticker,Teacher Vibes Sticker | Graduation | New Moms,graduation gift|class of 2026|grad shirt|new moms|new gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-25,LB-00760,Cat Moms,Mothers Day,Sticker,Custom Role Name Sticker | Mothers Day | Cat Moms,mothers day gift|gift for mom|mama gift|cat moms|cat gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-26,LB-00761,Graduation Families,Fathers Day,Sticker,Paws and Effect Sticker | Fathers Day | Graduation Families,fathers day gift|gift for dad|dad shirt|graduation families|graduation gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-27,LB-00771,Christian Moms,Graduation,Sticker,Holy Moly Guacamole Sticker | Graduation | Christian Moms,graduation gift|class of 2026|grad shirt|christian moms|christian gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-28,LB-00809,Plant Lovers,Graduation,Sticker,Thank You for Everything Sticker | Graduation | Plant Lovers,graduation gift|class of 2026|grad shirt|plant lovers|plant gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-01,LB-00822,Teachers,Graduation,Sticker,Custom Name Here Sticker | Graduation | Teachers,graduation gift|class of 2026|grad shirt|teachers|teachers gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-02,LB-00825,Dental Hygienists,Fathers Day,Sticker,Professionally Tired Sticker | Fathers Day | Dental Hygienists,fathers day gift|gift for dad|dad shirt|dental hygienists|dental gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-03,LB-00837,Christian Moms,Graduation,Sticker,Teacher Vibes Sticker | Graduation | Christian Moms,graduation gift|class of 2026|grad shirt|christian moms|christian gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-25,LB-00853,Book Lovers,Fathers Day,Sticker,Chaos Coordinator Sticker | Fathers Day | Book Lovers,fathers day gift|gift for dad|dad shirt|book lovers|book gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
