wave,publish_date,listing_id,niche,season,product,title,tags,price_usd,est_margin_pct,status
W2,2026-03-10,LB-00354,Fitness Moms,Mothers Day,T-Shirt,Healing Hands T-Shirt | Mothers Day | Fitness Moms,mothers day gift|gift for mom|mama gift|fitness moms|fitness gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-04,LB-00365,Dog Moms,Fathers Day,T-Shirt,Fueled by Coffee and Chaos T-Shirt | Fathers Day | Dog Moms,fathers day gift|gift for dad|dad shirt|dog moms|dog gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-05,LB-00372,Christian Moms,Mothers Day,T-Shirt,Booktrovert T-Shirt | Mothers Day | Christian Moms,mothers day gift|gift for mom|mama gift|christian moms|christian gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-06,LB-00399,Real Estate Agents,Mothers Day,T-Shirt,Chaos Coordinator T-Shirt | Mothers Day | Real Estate Agents,mothers day gift|gift for mom|mama gift|real estate agents|real gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-07,LB-00404,Dental Hygienists,Mothers Day,T-Shirt,Holy Moly Guacamole T-Shirt | Mothers Day | Dental Hygienists,mothers day gift|gift for mom|mama gift|dental hygienists|dental gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-08,LB-00408,Graduation Families,Fathers Day,T-Shirt,Photo Collage Layout T-Shirt | Fathers Day | Graduation Families,fathers day gift|gift for dad|dad shirt|graduation families|graduation gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-09,LB-00426,Therapists,Fathers Day,T-Shirt,Chaos Coordinator T-Shirt | Fathers Day | Therapists,fathers day gift|gift for dad|dad shirt|therapists|therapists gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-10,LB-00431,Fitness Moms,Graduation,T-Shirt,Barely Functioning T-Shirt | Graduation | Fitness Moms,graduation gift|class of 2026|grad shirt|fitness moms|fitness gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-04,LB-00445,Teachers,Graduation,T-Shirt,Polaroid Frame Style T-Shirt | Graduation | Teachers,graduation gift|class of 2026|grad shirt|teachers|teachers gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-05,LB-00460,Grandmas/Nanas,Fathers Day,T-Shirt,Classroom Hero T-Shirt | Fathers Day | Grandmas/Nanas,fathers day gift|gift for dad|dad shirt|grandmas nanas|grandmas/nanas gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-06,LB-00463,Nurses,Fathers Day,T-Shirt,Caregiver Heart T-Shirt | Fathers Day | Nurses,fathers day gift|gift for dad|dad shirt|nurses|nurses gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-07,LB-00475,Boy Moms,Fathers Day,T-Shirt,Read Sleep Repeat T-Shirt | Fathers Day | Boy Moms,fathers day gift|gift for dad|dad shirt|boy moms|boy gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-08,LB-00516,Cat Moms,Mothers Day,T-Shirt,Booktrovert T-Shirt | Mothers Day | Cat Moms,mothers day gift|gift for mom|mama gift|cat moms|cat gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-09,LB-00595,Grandmas/Nanas,Graduation,T-Shirt,Classroom Hero T-Shirt | Graduation | Grandmas/Nanas,graduation gift|class of 2026|grad shirt|grandmas nanas|grandmas/nanas gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-10,LB-00626,Cat Moms,Mothers Day,T-Shirt,My Favorite Human T-Shirt | Mothers Day | Cat Moms,mothers day gift|gift for mom|mama gift|cat moms|cat gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-04,LB-00632,Coffee Lovers,Fathers Day,T-Shirt,Vitals and Vibes T-Shirt | Fathers Day | Coffee Lovers,fathers day gift|gift for dad|dad shirt|coffee lovers|coffee gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-05,LB-00642,Plant Lovers,Mothers Day,T-Shirt,Nurse Strong T-Shirt | Mothers Day | Plant Lovers,mothers day gift|gift for mom|mama gift|plant lovers|plant gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-06,LB-00659,Cat Moms,Mothers Day,T-Shirt,Forever Proud T-Shirt | Mothers Day | Cat Moms,mothers day gift|gift for mom|mama gift|cat moms|cat gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-07,LB-00671,Graduation Families,Fathers Day,T-Shirt,Thank You for Everything T-Shirt | Fathers Day | Graduation Families,fathers day gift|gift for dad|dad shirt|graduation families|graduation gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-08,LB-00676,Dog Moms,Mothers Day,T-Shirt,Grade A Chaos T-Shirt | Mothers Day | Dog Moms,mothers day gift|gift for mom|mama gift|dog moms|dog gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-09,LB-00679,Christian Moms,Mothers Day,T-Shirt,Forever Proud T-Shirt | Mothers Day | Christian Moms,mothers day gift|gift for mom|mama gift|christian moms|christian gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-10,LB-00683,Teachers,Graduation,T-Shirt,Add Kid Names T-Shirt | Graduation | Teachers,graduation gift|class of 2026|grad shirt|teachers|teachers gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-04,LB-00686,Moms of 2+,Graduation,T-Shirt,Plant Parent Energy T-Shirt | Graduation | Moms of 2+,graduation gift|class of 2026|grad shirt|moms of 2+|moms gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-05,LB-00738,New Moms,Mothers Day,T-Shirt,Dog Mom Club T-Shirt | Mothers Day | New Moms,mothers day gift|gift for mom|mama gift|new moms|new gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-06,LB-00752,Moms of 2+,Mothers Day,T-Shirt,Always in My Heart T-Shirt | Mothers Day | Moms of 2+,mothers day gift|gift for mom|mama gift|moms of 2+|moms gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-07,LB-00762,Gamers,Mothers Day,T-Shirt,Healing Hands T-Shirt | Mothers Day | Gamers,mothers day gift|gift for mom|mama gift|gamers|gamers gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-08,LB-00766,Cat Moms,Mothers Day,T-Shirt,Personalized Family Name T-Shirt | Mothers Day | Cat Moms,mothers day gift|gift for mom|mama gift|cat moms|cat gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-09,LB-00767,Moms of 2+,Fathers Day,T-Shirt,Picture + Name T-Shirt | Fathers Day | Moms of 2+,fathers day gift|gift for dad|dad shirt|moms of 2+|moms gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-10,LB-00769,Plant Lovers,Mothers Day,T-Shirt,Paws and Effect T-Shirt | Mothers Day | Plant Lovers,mothers day gift|gift for mom|mama gift|plant lovers|plant gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-04,LB-00785,New Dads,Graduation,T-Shirt,Built for Service T-Shirt | Graduation | New Dads,graduation gift|class of 2026|grad shirt|new dads|new gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-05,LB-00817,Cat Moms,Fathers Day,T-Shirt,Vitals and Vibes T-Shirt | Fathers Day | Cat Moms,fathers day gift|gift for dad|dad shirt|cat moms|cat gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-06,LB-00830,Therapists,Fathers Day,T-Shirt,Monogram Style T-Shirt | Fathers Day | Therapists,fathers day gift|gift for dad|dad shirt|therapists|therapists gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-07,LB-00834,Christian Moms,Graduation,T-Shirt,Dad Mode T-Shirt | Graduation | Christian Moms,graduation gift|class of 2026|grad shirt|christian moms|christian gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-08,LB-00839,Gamers,Mothers Day,T-Shirt,Loved Beyond Words T-Shirt | Mothers Day | Gamers,mothers day gift|gift for mom|mama gift|gamers|gamers gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-09,LB-00846,Book Lovers,Mothers Day,T-Shirt,Nurse Life T-Shirt | Mothers Day | Book Lovers,mothers day gift|gift for mom|mama gift|book lovers|book gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-10,LB-00848,Cat Moms,Graduation,T-Shirt,Grace Over Grind T-Shirt | Graduation | Cat Moms,graduation gift|class of 2026|grad shirt|cat moms|cat gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-04,LB-00851,Grandmas/Nanas,Graduation,T-Shirt,Monogram Style T-Shirt | Graduation | Grandmas/Nanas,graduation gift|class of 2026|grad shirt|grandmas nanas|grandmas/nanas gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-05,LB-00861,Coffee Lovers,Graduation,T-Shirt,Proud to Teach T-Shirt | Graduation | Coffee Lovers,graduation gift|class of 2026|grad shirt|coffee lovers|coffee gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-06,LB-00863,Boy Moms,Mothers Day,T-Shirt,Built with Love T-Shirt | Mothers Day | Boy Moms,mothers day gift|gift for mom|mama gift|boy moms|boy gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-07,LB-00869,Cat Moms,Fathers Day,T-Shirt,Polaroid Frame Style T-Shirt | Fathers Day | Cat Moms,fathers day gift|gift for dad|dad shirt|cat moms|cat gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-08,LB-00870,Fitness Moms,Graduation,T-Shirt,Classroom Hero T-Shirt | Graduation | Fitness Moms,graduation gift|class of 2026|grad shirt|fitness moms|fitness gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-09,LB-00871,Cat Moms,Graduation,T-Shirt,Snapshot Memory T-Shirt | Graduation | Cat Moms,graduation gift|class of 2026|grad shirt|cat moms|cat gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-10,LB-00873,Nurses,Graduation,T-Shirt,Built with Love T-Shirt | Graduation | Nurses,graduation gift|class of 2026|grad shirt|nurses|nurses gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-04,LB-00878,Gamers,Mothers Day,T-Shirt,Loved Beyond Words T-Shirt | Mothers Day | Gamers,mothers day gift|gift for mom|mama gift|gamers|gamers gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-05,LB-00910,Nurses,Graduation,T-Shirt,Proud to Teach T-Shirt | Graduation | Nurses,graduation gift|class of 2026|grad shirt|nurses|nurses gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-06,LB-00911,Dental Hygienists,Mothers Day,T-Shirt,Plant Parent Energy T-Shirt | Mothers Day | Dental Hygienists,mothers day gift|gift for mom|mama gift|dental hygienists|dental gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-07,LB-00936,Gamers,Mothers Day,T-Shirt,Memory Badge T-Shirt | Mothers Day | Gamers,mothers day gift|gift for mom|mama gift|gamers|gamers gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-08,LB-00943,Gamers,Graduation,T-Shirt,Retro Script T-Shirt | Graduation | Gamers,graduation gift|class of 2026|grad shirt|gamers|gamers gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-09,LB-00944,Gamers,Fathers Day,T-Shirt,Proud to Teach T-Shirt | Fathers Day | Gamers,fathers day gift|gift for dad|dad shirt|gamers|gamers gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-10,LB-00946,Real Estate Agents,Graduation,T-Shirt,Monogram Style T-Shirt | Graduation | Real Estate Agents,graduation gift|class of 2026|grad shirt|real estate agents|real gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-04,LB-00949,Dog Moms,Fathers Day,T-Shirt,Nurse Life T-Shirt | Fathers Day | Dog Moms,fathers day gift|gift for dad|dad shirt|dog moms|dog gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-05,LB-00957,Coffee Lovers,Fathers Day,T-Shirt,Chaos Coordinator T-Shirt | Fathers Day | Coffee Lovers,fathers day gift|gift for dad|dad shirt|coffee lovers|coffee gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-06,LB-00958,Plant Lovers,Mothers Day,T-Shirt,Photo Collage Layout T-Shirt | Mothers Day | Plant Lovers,mothers day gift|gift for mom|mama gift|plant lovers|plant gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-07,LB-00968,Girl Moms,Fathers Day,T-Shirt,Picture + Name T-Shirt | Fathers Day | Girl Moms,fathers day gift|gift for dad|dad shirt|girl moms|girl gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-08,LB-00973,Girl Moms,Mothers Day,T-Shirt,Retro Script T-Shirt | Mothers Day | Girl Moms,mothers day gift|gift for mom|mama gift|girl moms|girl gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-09,LB-00983,Plant Lovers,Graduation,T-Shirt,Snapshot Memory T-Shirt | Graduation | Plant Lovers,graduation gift|class of 2026|grad shirt|plant lovers|plant gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-10,LB-00985,Girl Moms,Graduation,T-Shirt,Custom Name Here T-Shirt | Graduation | Girl Moms,graduation gift|class of 2026|grad shirt|girl moms|girl gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W2,2026-03-04,LB-00022,Real Estate Agents,Fathers Day,Sweatshirt,Caregiver Heart Sweatshirt | Fathers Day | Real Estate Agents,fathers day gift|gift for dad|dad shirt|real estate agents|real gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W2,2026-03-05,LB-00041,Cat Moms,Fathers Day,Sweatshirt,Running on Vibes Sweatshirt | Fathers Day | Cat Moms,fathers day gift|gift for dad|dad shirt|cat moms|cat gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W2,2026-03-06,LB-00048,Grandmas/Nanas,Graduation,Sweatshirt,Fueled by Coffee and Chaos Sweatshirt | Graduation | Grandmas/Nanas,graduation gift|class of 2026|grad shirt|grandmas nanas|grandmas/nanas gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
